imname	RA	DEC	EXPTIME
Q01F1V1	22:16:08	-04:19:23	40
Q01F4V1	22:16:07	-06:17:48	40
Q01F3V1	22:22:33	-07:15:00	40
Q01F2V1	22:22:32	-05:18:35	40
Q01F1V2	22:16:08	-04:19:23	40
Q01F4V2	22:16:07	-06:17:48	40
Q01F3V2	22:22:33	-07:15:00	40
Q01F2V2	22:22:32	-05:18:35	40
Q01F1V3	22:16:08	-04:19:23	40
Q01F4V3	22:16:07	-06:17:48	40
Q01F3V3	22:22:33	-07:15:00	40
Q01F2V3	22:22:32	-05:18:35	40
Q01F1V4	22:16:08	-04:19:23	40
Q01F4V4	22:16:07	-06:17:48	40
Q01F3V4	22:22:33	-07:15:00	40
Q01F2V4	22:22:32	-05:18:35	40
Q01F1V5	22:16:08	-04:19:23	40
Q01F4V5	22:16:07	-06:17:48	40
Q01F3V5	22:22:33	-07:15:00	40
Q01F2V5	22:22:32	-05:18:35	40
SLEW_QX_QY	22:22:32	-05:18:35	60
