imname	RA	DEC	EXPTIME
Q52F1V1	14:28:05	00:19:49	40
Q52F4V1	14:28:05	-01:38:1	40
Q52F3V1	14:34:28	-02:37:2	40
Q52F2V1	14:34:28	-00:39:0	40
Q52F1V2	14:28:05	00:19:49	40
Q52F4V2	14:28:05	-01:38:1	40
Q52F3V2	14:34:28	-02:37:2	40
Q52F2V2	14:34:28	-00:39:0	40
Q52F1V3	14:28:05	00:19:49	40
Q52F4V3	14:28:05	-01:38:1	40
Q52F3V3	14:34:28	-02:37:2	40
Q52F2V3	14:34:28	-00:39:0	40
Q52F1V4	14:28:05	00:19:49	40
Q52F4V4	14:28:05	-01:38:1	40
Q52F3V4	14:34:28	-02:37:2	40
Q52F2V4	14:34:28	-00:39:0	40
Q52F1V5	14:28:05	00:19:49	40
Q52F4V5	14:28:05	-01:38:1	40
Q52F3V5	14:34:28	-02:37:2	40
Q52F2V5	14:34:28	-00:39:0	40
SLEW_QX_QY	14:34:28	-00:39:0	60
