imname	RA	DEC	EXPTIME
Q37F1V1	14:01:06	-19:17:49	40
Q37F4V1	14:01:03	-21:14:13	40
Q37F3V1	14:07:56	-22:13:25	40
Q37F2V1	14:07:53	-20:15:01	40
Q37F1V2	14:01:06	-19:17:49	40
Q37F4V2	14:01:03	-21:14:13	40
Q37F3V2	14:07:56	-22:13:25	40
Q37F2V2	14:07:53	-20:15:01	40
Q37F1V3	14:01:06	-19:17:49	40
Q37F4V3	14:01:03	-21:14:13	40
Q37F3V3	14:07:56	-22:13:25	40
Q37F2V3	14:07:53	-20:15:01	40
Q37F1V4	14:01:06	-19:17:49	40
Q37F4V4	14:01:03	-21:14:13	40
Q37F3V4	14:07:56	-22:13:25	40
Q37F2V4	14:07:53	-20:15:01	40
Q37F1V5	14:01:06	-19:17:49	40
Q37F4V5	14:01:03	-21:14:13	40
Q37F3V5	14:07:56	-22:13:25	40
Q37F2V5	14:07:53	-20:15:01	40
SLEW_QX_QY	14:07:53	-20:15:01	60
