imname	RA	DEC	EXPTIME
Q91F1V1	15:19:14	04:15:01	40
Q91F4V1	15:19:15	02:17:25	40
Q91F3V1	15:25:38	01:18:37	40
Q91F2V1	15:25:38	03:16:13	40
Q91F1V2	15:19:14	04:15:01	40
Q91F4V2	15:19:15	02:17:25	40
Q91F3V2	15:25:38	01:18:37	40
Q91F2V2	15:25:38	03:16:13	40
Q91F1V3	15:19:14	04:15:01	40
Q91F4V3	15:19:15	02:17:25	40
Q91F3V3	15:25:38	01:18:37	40
Q91F2V3	15:25:38	03:16:13	40
Q91F1V4	15:19:14	04:15:01	40
Q91F4V4	15:19:15	02:17:25	40
Q91F3V4	15:25:38	01:18:37	40
Q91F2V4	15:25:38	03:16:13	40
Q91F1V5	15:19:14	04:15:01	40
Q91F4V5	15:19:15	02:17:25	40
Q91F3V5	15:25:38	01:18:37	40
Q91F2V5	15:25:38	03:16:13	40
SLEW_QX_QY	15:25:38	03:16:13	60
