imname	RA	DEC	EXPTIME
Q56F1V1	14:28:14	-15:21:01	40
Q56F4V1	14:28:12	-17:19:25	40
Q56F3V1	14:34:54	-18:18:37	40
Q56F2V1	14:34:52	-16:20:13	40
Q56F1V2	14:28:14	-15:21:01	40
Q56F4V2	14:28:12	-17:19:25	40
Q56F3V2	14:34:54	-18:18:37	40
Q56F2V2	14:34:52	-16:20:13	40
Q56F1V3	14:28:14	-15:21:01	40
Q56F4V3	14:28:12	-17:19:25	40
Q56F3V3	14:34:54	-18:18:37	40
Q56F2V3	14:34:52	-16:20:13	40
Q56F1V4	14:28:14	-15:21:01	40
Q56F4V4	14:28:12	-17:19:25	40
Q56F3V4	14:34:54	-18:18:37	40
Q56F2V4	14:34:52	-16:20:13	40
Q56F1V5	14:28:14	-15:21:01	40
Q56F4V5	14:28:12	-17:19:25	40
Q56F3V5	14:34:54	-18:18:37	40
Q56F2V5	14:34:52	-16:20:13	40
SLEW_QX_QY	14:34:52	-16:20:13	60
