imname	RA	DEC	EXPTIME
Q49F1V1	14:14:04	-27:07:25	40
Q49F4V1	14:14:00	-29:05:49	40
Q49F3V1	14:21:21	-30:03:01	40
Q49F2V1	14:21:16	-28:06:37	40
Q49F1V2	14:14:04	-27:07:25	40
Q49F4V2	14:14:00	-29:05:49	40
Q49F3V2	14:21:21	-30:03:01	40
Q49F2V2	14:21:16	-28:06:37	40
Q49F1V3	14:14:04	-27:07:25	40
Q49F4V3	14:14:00	-29:05:49	40
Q49F3V3	14:21:21	-30:03:01	40
Q49F2V3	14:21:16	-28:06:37	40
Q49F1V4	14:14:04	-27:07:25	40
Q49F4V4	14:14:00	-29:05:49	40
Q49F3V4	14:21:21	-30:03:01	40
Q49F2V4	14:21:16	-28:06:37	40
Q49F1V5	14:14:04	-27:07:25	40
Q49F4V5	14:14:00	-29:05:49	40
Q49F3V5	14:21:21	-30:03:01	40
Q49F2V5	14:21:16	-28:06:37	40
SLEW_QX_QY	14:21:16	-28:06:37	60
