imname	RA	DEC	EXPTIME
Q53F1V1	14:28:06	-03:36:3	40
Q53F4V1	14:28:05	-05:33:0	40
Q53F3V1	14:34:31	-06:32:1	40
Q53F2V1	14:34:30	-04:35:4	40
Q53F1V2	14:28:06	-03:36:3	40
Q53F4V2	14:28:05	-05:33:0	40
Q53F3V2	14:34:31	-06:32:1	40
Q53F2V2	14:34:30	-04:35:4	40
Q53F1V3	14:28:06	-03:36:3	40
Q53F4V3	14:28:05	-05:33:0	40
Q53F3V3	14:34:31	-06:32:1	40
Q53F2V3	14:34:30	-04:35:4	40
Q53F1V4	14:28:06	-03:36:3	40
Q53F4V4	14:28:05	-05:33:0	40
Q53F3V4	14:34:31	-06:32:1	40
Q53F2V4	14:34:30	-04:35:4	40
Q53F1V5	14:28:06	-03:36:3	40
Q53F4V5	14:28:05	-05:33:0	40
Q53F3V5	14:34:31	-06:32:1	40
Q53F2V5	14:34:30	-04:35:4	40
SLEW_QX_QY	14:34:30	-04:35:4	60
