imname	RA	DEC	EXPTIME
Q68F1V1	14:42:25	-23:12:37	40
Q68F2V1	14:42:21	-25:09:01	40
Q68F3V1	14:49:26	-26:08:13	40
Q68F4V1	14:49:23	-24:11:49	40
Q68F1V2	14:42:25	-23:12:37	40
Q68F2V2	14:42:21	-25:09:01	40
Q68F3V2	14:49:26	-26:08:13	40
Q68F4V2	14:49:23	-24:11:49	40
Q68F1V3	14:42:25	-23:12:37	40
Q68F2V3	14:42:21	-25:09:01	40
Q68F3V3	14:49:26	-26:08:13	40
Q68F4V3	14:49:23	-24:11:49	40
Q68F1V4	14:42:25	-23:12:37	40
Q68F2V4	14:42:21	-25:09:01	40
Q68F3V4	14:49:26	-26:08:13	40
Q68F4V4	14:49:23	-24:11:49	40
Q68F1V5	14:42:25	-23:12:37	40
Q68F2V5	14:42:21	-25:09:01	40
Q68F3V5	14:49:26	-26:08:13	40
Q68F4V5	14:49:23	-24:11:49	40
SLEW_QX_QY	14:49:23	-24:11:49	60
