imname	RA	DEC	EXPTIME
Q47F1V1	14:14:42	-19:17:49	40
Q47F4V1	14:14:40	-21:14:13	40
Q47F3V1	14:21:32	-22:13:25	40
Q47F2V1	14:21:29	-20:15:01	40
Q47F1V2	14:14:42	-19:17:49	40
Q47F4V2	14:14:40	-21:14:13	40
Q47F3V2	14:21:32	-22:13:25	40
Q47F2V2	14:21:29	-20:15:01	40
Q47F1V3	14:14:42	-19:17:49	40
Q47F4V3	14:14:40	-21:14:13	40
Q47F3V3	14:21:32	-22:13:25	40
Q47F2V3	14:21:29	-20:15:01	40
Q47F1V4	14:14:42	-19:17:49	40
Q47F4V4	14:14:40	-21:14:13	40
Q47F3V4	14:21:32	-22:13:25	40
Q47F2V4	14:21:29	-20:15:01	40
Q47F1V5	14:14:42	-19:17:49	40
Q47F4V5	14:14:40	-21:14:13	40
Q47F3V5	14:21:32	-22:13:25	40
Q47F2V5	14:21:29	-20:15:01	40
SLEW_QX_QY	14:21:29	-20:15:01	60
