imname	RA	DEC	EXPTIME
Q61F1V1	14:40:52	04:15:01	40
Q61F4V1	14:40:53	02:17:25	40
Q61F3V1	14:47:16	01:18:37	40
Q61F2V1	14:47:16	03:16:13	40
Q61F1V2	14:40:52	04:15:01	40
Q61F4V2	14:40:53	02:17:25	40
Q61F3V2	14:47:16	01:18:37	40
Q61F2V2	14:47:16	03:16:13	40
Q61F1V3	14:40:52	04:15:01	40
Q61F4V3	14:40:53	02:17:25	40
Q61F3V3	14:47:16	01:18:37	40
Q61F2V3	14:47:16	03:16:13	40
Q61F1V4	14:40:52	04:15:01	40
Q61F4V4	14:40:53	02:17:25	40
Q61F3V4	14:47:16	01:18:37	40
Q61F2V4	14:47:16	03:16:13	40
Q61F1V5	14:40:52	04:15:01	40
Q61F4V5	14:40:53	02:17:25	40
Q61F3V5	14:47:16	01:18:37	40
Q61F2V5	14:47:16	03:16:13	40
SLEW_QX_QY	14:47:16	03:16:13	60
