UTC	Airmass
2014-04-23 23:00:00	4.583
2014-04-23 23:30:00	3.084
2014-04-24 00:00:00	2.336
2014-04-24 00:30:00	1.897
2014-04-24 01:00:00	1.614
2014-04-24 01:30:00	1.421
2014-04-24 02:00:00	1.285
2014-04-24 02:30:00	1.188
2014-04-24 03:00:00	1.120
2014-04-24 03:30:00	1.074
2014-04-24 04:00:00	1.046
2014-04-24 04:30:00	1.034
2014-04-24 05:00:00	1.038
2014-04-24 05:30:00	1.058
2014-04-24 06:00:00	1.095
2014-04-24 06:30:00	1.152
2014-04-24 07:00:00	1.235
2014-04-24 07:30:00	1.350
2014-04-24 08:00:00	1.513
2014-04-24 08:30:00	1.748
2014-04-24 09:00:00	2.102
2014-04-24 09:30:00	2.673
2014-04-24 10:00:00	3.721
2014-04-24 10:30:00	6.142
2014-04-24 11:00:00	13.333
2014-04-24 11:30:00	13.333
2014-04-24 12:00:00	13.333
2014-04-24 12:30:00	13.333
