UTC	Airmass
2014-04-23 23:00:00	13.333
2014-04-23 23:30:00	7.320
2014-04-24 00:00:00	4.098
2014-04-24 00:30:00	2.854
2014-04-24 01:00:00	2.213
2014-04-24 01:30:00	1.830
2014-04-24 02:00:00	1.581
2014-04-24 02:30:00	1.412
2014-04-24 03:00:00	1.294
2014-04-24 03:30:00	1.213
2014-04-24 04:00:00	1.160
2014-04-24 04:30:00	1.129
2014-04-24 05:00:00	1.117
2014-04-24 05:30:00	1.124
2014-04-24 06:00:00	1.151
2014-04-24 06:30:00	1.198
2014-04-24 07:00:00	1.272
2014-04-24 07:30:00	1.380
2014-04-24 08:00:00	1.535
2014-04-24 08:30:00	1.762
2014-04-24 09:00:00	2.106
2014-04-24 09:30:00	2.669
2014-04-24 10:00:00	3.715
2014-04-24 10:30:00	6.194
2014-04-24 11:00:00	13.333
2014-04-24 11:30:00	13.333
2014-04-24 12:00:00	13.333
2014-04-24 12:30:00	13.333
