imname	RA	DEC	EXPTIME
Q36F1V1	14:01:37	-15:21:01	40
Q36F4V1	14:01:35	-17:19:25	40
Q36F3V1	14:08:18	-18:18:37	40
Q36F2V1	14:08:16	-16:20:13	40
Q36F1V2	14:01:37	-15:21:01	40
Q36F4V2	14:01:35	-17:19:25	40
Q36F3V2	14:08:18	-18:18:37	40
Q36F2V2	14:08:16	-16:20:13	40
Q36F1V3	14:01:37	-15:21:01	40
Q36F4V3	14:01:35	-17:19:25	40
Q36F3V3	14:08:18	-18:18:37	40
Q36F2V3	14:08:16	-16:20:13	40
Q36F1V4	14:01:37	-15:21:01	40
Q36F4V4	14:01:35	-17:19:25	40
Q36F3V4	14:08:18	-18:18:37	40
Q36F2V4	14:08:16	-16:20:13	40
Q36F1V5	14:01:37	-15:21:01	40
Q36F4V5	14:01:35	-17:19:25	40
Q36F3V5	14:08:18	-18:18:37	40
Q36F2V5	14:08:16	-16:20:13	40
SLEW_QX_QY	14:08:16	-16:20:13	60
