UTC	Airmass
2014-04-23 23:00:00	13.333
2014-04-23 23:30:00	13.333
2014-04-24 00:00:00	8.218
2014-04-24 00:30:00	4.395
2014-04-24 01:00:00	2.989
2014-04-24 01:30:00	2.281
2014-04-24 02:00:00	1.863
2014-04-24 02:30:00	1.593
2014-04-24 03:00:00	1.409
2014-04-24 03:30:00	1.280
2014-04-24 04:00:00	1.189
2014-04-24 04:30:00	1.125
2014-04-24 05:00:00	1.084
2014-04-24 05:30:00	1.061
2014-04-24 06:00:00	1.056
2014-04-24 06:30:00	1.066
2014-04-24 07:00:00	1.094
2014-04-24 07:30:00	1.141
2014-04-24 08:00:00	1.211
2014-04-24 08:30:00	1.312
2014-04-24 09:00:00	1.454
2014-04-24 09:30:00	1.659
2014-04-24 10:00:00	1.962
2014-04-24 10:30:00	2.442
2014-04-24 11:00:00	3.283
2014-04-24 11:30:00	5.069
2014-04-24 12:00:00	10.591
2014-04-24 12:30:00	13.333
