UTC	Airmass
2014-04-29 22:30:00	13.333
2014-04-29 23:00:00	13.333
2014-04-29 23:30:00	7.708
2014-04-30 00:00:00	4.221
2014-04-30 00:30:00	2.912
2014-04-30 01:00:00	2.245
2014-04-30 01:30:00	1.850
2014-04-30 02:00:00	1.594
2014-04-30 02:30:00	1.421
2014-04-30 03:00:00	1.301
2014-04-30 03:30:00	1.218
2014-04-30 04:00:00	1.163
2014-04-30 04:30:00	1.130
2014-04-30 05:00:00	1.117
2014-04-30 05:30:00	1.123
2014-04-30 06:00:00	1.148
2014-04-30 06:30:00	1.195
2014-04-30 07:00:00	1.267
2014-04-30 07:30:00	1.372
2014-04-30 08:00:00	1.524
2014-04-30 08:30:00	1.744
2014-04-30 09:00:00	2.079
2014-04-30 09:30:00	2.623
2014-04-30 10:00:00	3.621
2014-04-30 10:30:00	5.939
2014-04-30 11:00:00	13.333
2014-04-30 11:30:00	13.333
2014-04-30 12:00:00	13.333
