imname	RA	DEC	EXPTIME
Q17F1V1	13:33:53	-19:17:4	40
Q17F4V1	13:33:50	-21:14:1	40
Q17F3V1	13:40:42	-22:13:2	40
Q17F2V1	13:40:40	-20:15:0	40
Q17F1V2	13:33:53	-19:17:4	40
Q17F4V2	13:33:50	-21:14:1	40
Q17F3V2	13:40:42	-22:13:2	40
Q17F2V2	13:40:40	-20:15:0	40
Q17F1V3	13:33:53	-19:17:4	40
Q17F4V3	13:33:50	-21:14:1	40
Q17F3V3	13:40:42	-22:13:2	40
Q17F2V3	13:40:40	-20:15:0	40
Q17F1V4	13:33:53	-19:17:4	40
Q17F4V4	13:33:50	-21:14:1	40
Q17F3V4	13:40:42	-22:13:2	40
Q17F2V4	13:40:40	-20:15:0	40
Q17F1V5	13:33:53	-19:17:4	40
Q17F4V5	13:33:50	-21:14:1	40
Q17F3V5	13:40:42	-22:13:2	40
Q17F2V5	13:40:40	-20:15:0	40
SLEW_QX_QY	13:40:40	-20:15:0	60
