imname	RA	DEC	EXPTIME
Q21F1V1	13:49:43	04:15:01	40
Q21F4V1	13:49:44	02:17:25	40
Q21F3V1	13:56:07	01:18:37	40
Q21F2V1	13:56:07	03:16:13	40
Q21F1V2	13:49:43	04:15:01	40
Q21F4V2	13:49:44	02:17:25	40
Q21F3V2	13:56:07	01:18:37	40
Q21F2V2	13:56:07	03:16:13	40
Q21F1V3	13:49:43	04:15:01	40
Q21F4V3	13:49:44	02:17:25	40
Q21F3V3	13:56:07	01:18:37	40
Q21F2V3	13:56:07	03:16:13	40
Q21F1V4	13:49:43	04:15:01	40
Q21F4V4	13:49:44	02:17:25	40
Q21F3V4	13:56:07	01:18:37	40
Q21F2V4	13:56:07	03:16:13	40
Q21F1V5	13:49:43	04:15:01	40
Q21F4V5	13:49:44	02:17:25	40
Q21F3V5	13:56:07	01:18:37	40
Q21F2V5	13:56:07	03:16:13	40
SLEW_QX_QY	13:56:07	03:16:13	60
