UTC	Airmass
2014-04-23 23:00:00	6.530
2014-04-23 23:30:00	3.833
2014-04-24 00:00:00	2.723
2014-04-24 00:30:00	2.132
2014-04-24 01:00:00	1.772
2014-04-24 01:30:00	1.536
2014-04-24 02:00:00	1.374
2014-04-24 02:30:00	1.260
2014-04-24 03:00:00	1.181
2014-04-24 03:30:00	1.128
2014-04-24 04:00:00	1.097
2014-04-24 04:30:00	1.083
2014-04-24 05:00:00	1.087
2014-04-24 05:30:00	1.109
2014-04-24 06:00:00	1.151
2014-04-24 06:30:00	1.216
2014-04-24 07:00:00	1.310
2014-04-24 07:30:00	1.444
2014-04-24 08:00:00	1.638
2014-04-24 08:30:00	1.925
2014-04-24 09:00:00	2.376
2014-04-24 09:30:00	3.159
2014-04-24 10:00:00	4.786
2014-04-24 10:30:00	9.638
2014-04-24 11:00:00	13.333
2014-04-24 11:30:00	13.333
2014-04-24 12:00:00	13.333
2014-04-24 12:30:00	13.333
