UTC	Airmass
2014-04-23 23:00:00	5.386
2014-04-23 23:30:00	3.413
2014-04-24 00:00:00	2.510
2014-04-24 00:30:00	2.004
2014-04-24 01:00:00	1.686
2014-04-24 01:30:00	1.473
2014-04-24 02:00:00	1.325
2014-04-24 02:30:00	1.220
2014-04-24 03:00:00	1.147
2014-04-24 03:30:00	1.098
2014-04-24 04:00:00	1.068
2014-04-24 04:30:00	1.056
2014-04-24 05:00:00	1.060
2014-04-24 05:30:00	1.081
2014-04-24 06:00:00	1.120
2014-04-24 06:30:00	1.180
2014-04-24 07:00:00	1.268
2014-04-24 07:30:00	1.392
2014-04-24 08:00:00	1.569
2014-04-24 08:30:00	1.828
2014-04-24 09:00:00	2.224
2014-04-24 09:30:00	2.888
2014-04-24 10:00:00	4.175
2014-04-24 10:30:00	7.516
2014-04-24 11:00:00	13.333
2014-04-24 11:30:00	13.333
2014-04-24 12:00:00	13.333
2014-04-24 12:30:00	13.333
