UTC	Airmass
2014-04-23 23:00:00	4.304
2014-04-23 23:30:00	2.948
2014-04-24 00:00:00	2.258
2014-04-24 00:30:00	1.849
2014-04-24 01:00:00	1.584
2014-04-24 01:30:00	1.402
2014-04-24 02:00:00	1.275
2014-04-24 02:30:00	1.185
2014-04-24 03:00:00	1.123
2014-04-24 03:30:00	1.083
2014-04-24 04:00:00	1.061
2014-04-24 04:30:00	1.056
2014-04-24 05:00:00	1.067
2014-04-24 05:30:00	1.095
2014-04-24 06:00:00	1.143
2014-04-24 06:30:00	1.215
2014-04-24 07:00:00	1.317
2014-04-24 07:30:00	1.461
2014-04-24 08:00:00	1.669
2014-04-24 08:30:00	1.978
2014-04-24 09:00:00	2.467
2014-04-24 09:30:00	3.331
2014-04-24 10:00:00	5.186
2014-04-24 10:30:00	11.016
2014-04-24 11:00:00	13.333
2014-04-24 11:30:00	13.333
2014-04-24 12:00:00	13.333
2014-04-24 12:30:00	13.333
