imname	RA	DEC	EXPTIME
Q14F1V1	13:36:29	-07:31:2	40
Q14F4V1	13:36:28	-09:29:4	40
Q14F3V1	13:42:57	-10:27:0	40
Q14F2V1	13:42:56	-08:30:3	40
Q14F1V2	13:36:29	-07:31:2	40
Q14F4V2	13:36:28	-09:29:4	40
Q14F3V2	13:42:57	-10:27:0	40
Q14F2V2	13:42:56	-08:30:3	40
Q14F1V3	13:36:29	-07:31:2	40
Q14F4V3	13:36:28	-09:29:4	40
Q14F3V3	13:42:57	-10:27:0	40
Q14F2V3	13:42:56	-08:30:3	40
Q14F1V4	13:36:29	-07:31:2	40
Q14F4V4	13:36:28	-09:29:4	40
Q14F3V4	13:42:57	-10:27:0	40
Q14F2V4	13:42:56	-08:30:3	40
Q14F1V5	13:36:29	-07:31:2	40
Q14F4V5	13:36:28	-09:29:4	40
Q14F3V5	13:42:57	-10:27:0	40
Q14F2V5	13:42:56	-08:30:3	40
SLEW_QX_QY	13:42:56	-08:30:3	60
