imname	RA	DEC	EXPTIME
Q83F1V1	15:06:31	-03:36:3	40
Q83F4V1	15:06:31	-05:33:0	40
Q83F3V1	15:12:56	-06:32:1	40
Q83F2V1	15:12:55	-04:35:4	40
Q83F1V2	15:06:31	-03:36:3	40
Q83F4V2	15:06:31	-05:33:0	40
Q83F3V2	15:12:56	-06:32:1	40
Q83F2V2	15:12:55	-04:35:4	40
Q83F1V3	15:06:31	-03:36:3	40
Q83F4V3	15:06:31	-05:33:0	40
Q83F3V3	15:12:56	-06:32:1	40
Q83F2V3	15:12:55	-04:35:4	40
Q83F1V4	15:06:31	-03:36:3	40
Q83F4V4	15:06:31	-05:33:0	40
Q83F3V4	15:12:56	-06:32:1	40
Q83F2V4	15:12:55	-04:35:4	40
Q83F1V5	15:06:31	-03:36:3	40
Q83F4V5	15:06:31	-05:33:0	40
Q83F3V5	15:12:56	-06:32:1	40
Q83F2V5	15:12:55	-04:35:4	40
SLEW_QX_QY	15:12:55	-04:35:4	60
