imname	RA	DEC	EXPTIME
Q3F1V1	13:24:03	-03:36:37	40
Q3F2V1	13:24:03	-05:33:01	40
Q3F3V1	13:30:28	-06:32:13	40
Q3F4V1	13:30:27	-04:35:49	40
Q3F1V2	13:24:03	-03:36:37	40
Q3F2V2	13:24:03	-05:33:01	40
Q3F3V2	13:30:28	-06:32:13	40
Q3F4V2	13:30:27	-04:35:49	40
Q3F1V3	13:24:03	-03:36:37	40
Q3F2V3	13:24:03	-05:33:01	40
Q3F3V3	13:30:28	-06:32:13	40
Q3F4V3	13:30:27	-04:35:49	40
Q3F1V4	13:24:03	-03:36:37	40
Q3F2V4	13:24:03	-05:33:01	40
Q3F3V4	13:30:28	-06:32:13	40
Q3F4V4	13:30:27	-04:35:49	40
Q3F1V5	13:24:03	-03:36:37	40
Q3F2V5	13:24:03	-05:33:01	40
Q3F3V5	13:30:28	-06:32:13	40
Q3F4V5	13:30:27	-04:35:49	40
SLEW_QX_QY	13:30:27	-04:35:49	60
