UTC	Airmass
2014-04-29 22:30:00	2.701
2014-04-29 23:00:00	2.153
2014-04-29 23:30:00	1.800
2014-04-30 00:00:00	1.559
2014-04-30 00:30:00	1.387
2014-04-30 01:00:00	1.262
2014-04-30 01:30:00	1.169
2014-04-30 02:00:00	1.102
2014-04-30 02:30:00	1.054
2014-04-30 03:00:00	1.022
2014-04-30 03:30:00	1.005
2014-04-30 04:00:00	1.000
2014-04-30 04:30:00	1.009
2014-04-30 05:00:00	1.030
2014-04-30 05:30:00	1.066
2014-04-30 06:00:00	1.120
2014-04-30 06:30:00	1.194
2014-04-30 07:00:00	1.295
2014-04-30 07:30:00	1.433
2014-04-30 08:00:00	1.622
2014-04-30 08:30:00	1.891
2014-04-30 09:00:00	2.290
2014-04-30 09:30:00	2.925
2014-04-30 10:00:00	4.061
2014-04-30 10:30:00	6.553
2014-04-30 11:00:00	13.279
2014-04-30 11:30:00	13.333
2014-04-30 12:00:00	13.333
