imname	RA	DEC	EXPTIME
Q6F1V1	13:21:43	-15:21:01	40
Q6F2V1	13:21:41	-17:19:25	40
Q6F3V1	13:28:23	-18:18:37	40
Q6F4V1	13:28:21	-16:20:13	40
Q6F1V2	13:21:43	-15:21:01	40
Q6F2V2	13:21:41	-17:19:25	40
Q6F3V2	13:28:23	-18:18:37	40
Q6F4V2	13:28:21	-16:20:13	40
Q6F1V3	13:21:43	-15:21:01	40
Q6F2V3	13:21:41	-17:19:25	40
Q6F3V3	13:28:23	-18:18:37	40
Q6F4V3	13:28:21	-16:20:13	40
Q6F1V4	13:21:43	-15:21:01	40
Q6F2V4	13:21:41	-17:19:25	40
Q6F3V4	13:28:23	-18:18:37	40
Q6F4V4	13:28:21	-16:20:13	40
Q6F1V5	13:21:43	-15:21:01	40
Q6F2V5	13:21:41	-17:19:25	40
Q6F3V5	13:28:23	-18:18:37	40
Q6F4V5	13:28:21	-16:20:13	40
SLEW_QX_QY	13:28:21	-16:20:13	60
