UTC	Airmass
2014-04-23 23:00:00	3.584
2014-04-23 23:30:00	2.599
2014-04-24 00:00:00	2.057
2014-04-24 00:30:00	1.720
2014-04-24 01:00:00	1.497
2014-04-24 01:30:00	1.342
2014-04-24 02:00:00	1.232
2014-04-24 02:30:00	1.155
2014-04-24 03:00:00	1.103
2014-04-24 03:30:00	1.071
2014-04-24 04:00:00	1.056
2014-04-24 04:30:00	1.058
2014-04-24 05:00:00	1.077
2014-04-24 05:30:00	1.113
2014-04-24 06:00:00	1.171
2014-04-24 06:30:00	1.255
2014-04-24 07:00:00	1.373
2014-04-24 07:30:00	1.542
2014-04-24 08:00:00	1.788
2014-04-24 08:30:00	2.161
2014-04-24 09:00:00	2.777
2014-04-24 09:30:00	3.943
2014-04-24 10:00:00	6.816
2014-04-24 10:30:00	13.333
2014-04-24 11:00:00	13.333
2014-04-24 11:30:00	13.333
2014-04-24 12:00:00	13.333
2014-04-24 12:30:00	13.333
