imname	RA	DEC	EXPTIME
N20140422Q3F9V1	13:38:19	-07:53:49	40
N20140422Q3F10V1	13:38:18	-09:50:13	40
N20140422Q3F11V1	13:44:47	-10:49:25	40
N20140422Q3F12V1	13:44:46	-08:51:01	40
N20140422Q3F9V2	13:38:19	-07:53:49	40
N20140422Q3F10V2	13:38:18	-09:50:13	40
N20140422Q3F11V2	13:44:47	-10:49:25	40
N20140422Q3F12V2	13:44:46	-08:51:01	40
N20140422Q3F9V3	13:38:19	-07:53:49	40
N20140422Q3F10V3	13:38:18	-09:50:13	40
N20140422Q3F11V3	13:44:47	-10:49:25	40
N20140422Q3F12V3	13:44:46	-08:51:01	40
N20140422Q3F9V4	13:38:19	-07:53:49	40
N20140422Q3F10V4	13:38:18	-09:50:13	40
N20140422Q3F11V4	13:44:47	-10:49:25	40
N20140422Q3F12V4	13:44:46	-08:51:01	40
N20140422Q3F9V5	13:38:19	-07:53:49	40
N20140422Q3F10V5	13:38:18	-09:50:13	40
N20140422Q3F11V5	13:44:47	-10:49:25	40
N20140422Q3F12V5	13:44:46	-08:51:01	40
SLEW_QX_QY	13:44:46	-08:51:01	60
