imname	RA	DEC	EXPTIME
N20140422Q42F165V1	14:40:08	-04:12:37	40
N20140422Q42F166V1	14:40:07	-06:09:01	40
N20140422Q42F167V1	14:46:33	-07:08:13	40
N20140422Q42F168V1	14:46:32	-05:11:49	40
N20140422Q42F165V2	14:40:08	-04:12:37	40
N20140422Q42F166V2	14:40:07	-06:09:01	40
N20140422Q42F167V2	14:46:33	-07:08:13	40
N20140422Q42F168V2	14:46:32	-05:11:49	40
N20140422Q42F165V3	14:40:08	-04:12:37	40
N20140422Q42F166V3	14:40:07	-06:09:01	40
N20140422Q42F167V3	14:46:33	-07:08:13	40
N20140422Q42F168V3	14:46:32	-05:11:49	40
N20140422Q42F165V4	14:40:08	-04:12:37	40
N20140422Q42F166V4	14:40:07	-06:09:01	40
N20140422Q42F167V4	14:46:33	-07:08:13	40
N20140422Q42F168V4	14:46:32	-05:11:49	40
N20140422Q42F165V5	14:40:08	-04:12:37	40
N20140422Q42F166V5	14:40:07	-06:09:01	40
N20140422Q42F167V5	14:46:33	-07:08:13	40
N20140422Q42F168V5	14:46:32	-05:11:49	40
SLEW_QX_QY	14:46:32	-05:11:49	60
