imname	RA	DEC	EXPTIME
S51F1V1	15:14:44	-33:09:35	40
S51F4V1	15:14:39	-35:06:00	40
S51F3V1	15:22:30	-36:05:12	40
S51F2V1	15:22:24	-34:08:48	40
S51F1V2	15:14:44	-33:09:35	40
S51F4V2	15:14:39	-35:06:00	40
S51F3V2	15:22:30	-36:05:12	40
S51F2V2	15:22:24	-34:08:48	40
S51F1V3	15:14:44	-33:09:35	40
S51F4V3	15:14:39	-35:06:00	40
S51F3V3	15:22:30	-36:05:12	40
S51F2V3	15:22:24	-34:08:48	40
S51F1V4	15:14:44	-33:09:35	40
S51F4V4	15:14:39	-35:06:00	40
S51F3V4	15:22:30	-36:05:12	40
S51F2V4	15:22:24	-34:08:48	40
S51F1V5	15:14:44	-33:09:35	40
S51F4V5	15:14:39	-35:06:00	40
S51F3V5	15:22:30	-36:05:12	40
S51F2V5	15:22:24	-34:08:48	40
SLEW_QX_QY	15:22:24	-34:08:48	60
