imname	RA	DEC	EXPTIME
S14F1V1	13:49:38	-44:55:59	40
S14F4V1	13:49:28	-46:52:24	40
S14F3V1	13:58:54	-47:51:35	40
S14F2V1	13:58:44	-45:53:11	40
S14F1V2	13:49:38	-44:55:59	40
S14F4V2	13:49:28	-46:52:24	40
S14F3V2	13:58:54	-47:51:35	40
S14F2V2	13:58:44	-45:53:11	40
S14F1V3	13:49:38	-44:55:59	40
S14F4V3	13:49:28	-46:52:24	40
S14F3V3	13:58:54	-47:51:35	40
S14F2V3	13:58:44	-45:53:11	40
S14F1V4	13:49:38	-44:55:59	40
S14F4V4	13:49:28	-46:52:24	40
S14F3V4	13:58:54	-47:51:35	40
S14F2V4	13:58:44	-45:53:11	40
S14F1V5	13:49:38	-44:55:59	40
S14F4V5	13:49:28	-46:52:24	40
S14F3V5	13:58:54	-47:51:35	40
S14F2V5	13:58:44	-45:53:11	40
SLEW_QX_QY	13:58:44	-45:53:11	60
