imname	RA	DEC	EXPTIME
S11F1V1	13:57:37	-33:09:35	40
S11F4V1	13:57:32	-35:06:00	40
S11F3V1	14:05:23	-36:05:12	40
S11F2V1	14:05:17	-34:08:48	40
S11F1V2	13:57:37	-33:09:35	40
S11F4V2	13:57:32	-35:06:00	40
S11F3V2	14:05:23	-36:05:12	40
S11F2V2	14:05:17	-34:08:48	40
S11F1V3	13:57:37	-33:09:35	40
S11F4V3	13:57:32	-35:06:00	40
S11F3V3	14:05:23	-36:05:12	40
S11F2V3	14:05:17	-34:08:48	40
S11F1V4	13:57:37	-33:09:35	40
S11F4V4	13:57:32	-35:06:00	40
S11F3V4	14:05:23	-36:05:12	40
S11F2V4	14:05:17	-34:08:48	40
S11F1V5	13:57:37	-33:09:35	40
S11F4V5	13:57:32	-35:06:00	40
S11F3V5	14:05:23	-36:05:12	40
S11F2V5	14:05:17	-34:08:48	40
SLEW_QX_QY	14:05:17	-34:08:48	60
