imname	RA	DEC	EXPTIME
S09F1V1	14:00:52	-25:19:59	40
S09F4V1	14:00:48	-27:16:23	40
S09F3V1	14:08:01	-28:15:35	40
S09F2V1	14:07:57	-26:17:11	40
S09F1V2	14:00:52	-25:19:59	40
S09F4V2	14:00:48	-27:16:23	40
S09F3V2	14:08:01	-28:15:35	40
S09F2V2	14:07:57	-26:17:11	40
S09F1V3	14:00:52	-25:19:59	40
S09F4V3	14:00:48	-27:16:23	40
S09F3V3	14:08:01	-28:15:35	40
S09F2V3	14:07:57	-26:17:11	40
S09F1V4	14:00:52	-25:19:59	40
S09F4V4	14:00:48	-27:16:23	40
S09F3V4	14:08:01	-28:15:35	40
S09F2V4	14:07:57	-26:17:11	40
S09F1V5	14:00:52	-25:19:59	40
S09F4V5	14:00:48	-27:16:23	40
S09F3V5	14:08:01	-28:15:35	40
S09F2V5	14:07:57	-26:17:11	40
SLEW_QX_QY	14:07:57	-26:17:11	60
