imname	RA	DEC	EXPTIME
S32F1V1	14:23:56	-52:45:35	40
S32F4V1	14:23:41	-54:42:00	40
S32F3V1	14:34:52	-55:41:12	40
S32F2V1	14:34:36	-53:44:48	40
S32F1V2	14:23:56	-52:45:35	40
S32F4V2	14:23:41	-54:42:00	40
S32F3V2	14:34:52	-55:41:12	40
S32F2V2	14:34:36	-53:44:48	40
S32F1V3	14:23:56	-52:45:35	40
S32F4V3	14:23:41	-54:42:00	40
S32F3V3	14:34:52	-55:41:12	40
S32F2V3	14:34:36	-53:44:48	40
S32F1V4	14:23:56	-52:45:35	40
S32F4V4	14:23:41	-54:42:00	40
S32F3V4	14:34:52	-55:41:12	40
S32F2V4	14:34:36	-53:44:48	40
S32F1V5	14:23:56	-52:45:35	40
S32F4V5	14:23:41	-54:42:00	40
S32F3V5	14:34:52	-55:41:12	40
S32F2V5	14:34:36	-53:44:48	40
SLEW_QX_QY	14:34:36	-53:44:48	60
