imname	RA	DEC	EXPTIME
Q04F1V1	22:25:16	-04:41:54	40
Q04F4V1	22:25:16	-06:38:18	40
Q04F3V1	22:31:42	-07:37:30	40
Q04F2V1	22:31:41	-05:39:06	40
Q04F1V2	22:25:16	-04:41:54	40
Q04F4V2	22:25:16	-06:38:18	40
Q04F3V2	22:31:42	-07:37:30	40
Q04F2V2	22:31:41	-05:39:06	40
Q04F1V3	22:25:16	-04:41:54	40
Q04F4V3	22:25:16	-06:38:18	40
Q04F3V3	22:31:42	-07:37:30	40
Q04F2V3	22:31:41	-05:39:06	40
Q04F1V4	22:25:16	-04:41:54	40
Q04F4V4	22:25:16	-06:38:18	40
Q04F3V4	22:31:42	-07:37:30	40
Q04F2V4	22:31:41	-05:39:06	40
Q04F1V5	22:25:16	-04:41:54	40
Q04F4V5	22:25:16	-06:38:18	40
Q04F3V5	22:31:42	-07:37:30	40
Q04F2V5	22:31:41	-05:39:06	40
SLEW_QX_QY	22:31:41	-05:39:06	60
