imname	RA	DEC	EXPTIME
Q07F1V1	22:38:06	-04:41:54	40
Q07F4V1	22:38:06	-06:38:18	40
Q07F3V1	22:44:32	-07:37:30	40
Q07F2V1	22:44:31	-05:39:06	40
Q07F1V2	22:38:06	-04:41:54	40
Q07F4V2	22:38:06	-06:38:18	40
Q07F3V2	22:44:32	-07:37:30	40
Q07F2V2	22:44:31	-05:39:06	40
Q07F1V3	22:38:06	-04:41:54	40
Q07F4V3	22:38:06	-06:38:18	40
Q07F3V3	22:44:32	-07:37:30	40
Q07F2V3	22:44:31	-05:39:06	40
Q07F1V4	22:38:06	-04:41:54	40
Q07F4V4	22:38:06	-06:38:18	40
Q07F3V4	22:44:32	-07:37:30	40
Q07F2V4	22:44:31	-05:39:06	40
Q07F1V5	22:38:06	-04:41:54	40
Q07F4V5	22:38:06	-06:38:18	40
Q07F3V5	22:44:32	-07:37:30	40
Q07F2V5	22:44:31	-05:39:06	40
SLEW_QX_QY	22:44:31	-05:39:06	60
