imname	RA	DEC	EXPTIME
Q03F1V1	22:23:09	-11:26:23	40
Q03F4V1	22:23:07	-13:24:47	40
Q03F3V1	22:29:42	-14:23:59	40
Q03F2V1	22:29:40	-12:25:35	40
Q03F1V2	22:23:09	-11:26:23	40
Q03F4V2	22:23:07	-13:24:47	40
Q03F3V2	22:29:42	-14:23:59	40
Q03F2V2	22:29:40	-12:25:35	40
Q03F1V3	22:23:09	-11:26:23	40
Q03F4V3	22:23:07	-13:24:47	40
Q03F3V3	22:29:42	-14:23:59	40
Q03F2V3	22:29:40	-12:25:35	40
Q03F1V4	22:23:09	-11:26:23	40
Q03F4V4	22:23:07	-13:24:47	40
Q03F3V4	22:29:42	-14:23:59	40
Q03F2V4	22:29:40	-12:25:35	40
Q03F1V5	22:23:09	-11:26:23	40
Q03F4V5	22:23:07	-13:24:47	40
Q03F3V5	22:29:42	-14:23:59	40
Q03F2V5	22:29:40	-12:25:35	40
SLEW_QX_QY	22:29:40	-12:25:35	60
