imname	RA	DEC	EXPTIME
Q06F1V1	22:36:13	-11:26:23	40
Q06F4V1	22:36:12	-13:24:47	40
Q06F3V1	22:42:46	-14:23:59	40
Q06F2V1	22:42:45	-12:25:35	40
Q06F1V2	22:36:13	-11:26:23	40
Q06F4V2	22:36:12	-13:24:47	40
Q06F3V2	22:42:46	-14:23:59	40
Q06F2V2	22:42:45	-12:25:35	40
Q06F1V3	22:36:13	-11:26:23	40
Q06F4V3	22:36:12	-13:24:47	40
Q06F3V3	22:42:46	-14:23:59	40
Q06F2V3	22:42:45	-12:25:35	40
Q06F1V4	22:36:13	-11:26:23	40
Q06F4V4	22:36:12	-13:24:47	40
Q06F3V4	22:42:46	-14:23:59	40
Q06F2V4	22:42:45	-12:25:35	40
Q06F1V5	22:36:13	-11:26:23	40
Q06F4V5	22:36:12	-13:24:47	40
Q06F3V5	22:42:46	-14:23:59	40
Q06F2V5	22:42:45	-12:25:35	40
SLEW_QX_QY	22:42:45	-12:25:35	60
