imname	RA	DEC	EXPTIME
Q05F1V1	22:17:52	-09:18:06	40
Q05F4V1	22:17:51	-11:16:30	40
Q05F3V1	22:24:22	-12:15:42	40
Q05F2V1	22:24:21	-10:17:18	40
Q05F1V2	22:17:52	-09:18:06	40
Q05F4V2	22:17:51	-11:16:30	40
Q05F3V2	22:24:22	-12:15:42	40
Q05F2V2	22:24:21	-10:17:18	40
Q05F1V3	22:17:52	-09:18:06	40
Q05F4V3	22:17:51	-11:16:30	40
Q05F3V3	22:24:22	-12:15:42	40
Q05F2V3	22:24:21	-10:17:18	40
Q05F1V4	22:17:52	-09:18:06	40
Q05F4V4	22:17:51	-11:16:30	40
Q05F3V4	22:24:22	-12:15:42	40
Q05F2V4	22:24:21	-10:17:18	40
Q05F1V5	22:17:52	-09:18:06	40
Q05F4V5	22:17:51	-11:16:30	40
Q05F3V5	22:24:22	-12:15:42	40
Q05F2V5	22:24:21	-10:17:18	40
SLEW_QX_QY	22:24:21	-10:17:18	60
