imname	RA	DEC	EXPTIME
Q04F1V1	22:17:54	-05:23:18	40
Q04F4V1	22:17:53	-07:21:42	40
Q04F3V1	22:24:20	-08:20:54	40
Q04F2V1	22:24:19	-06:22:30	40
Q04F1V2	22:17:54	-05:23:18	40
Q04F4V2	22:17:53	-07:21:42	40
Q04F3V2	22:24:20	-08:20:54	40
Q04F2V2	22:24:19	-06:22:30	40
Q04F1V3	22:17:54	-05:23:18	40
Q04F4V3	22:17:53	-07:21:42	40
Q04F3V3	22:24:20	-08:20:54	40
Q04F2V3	22:24:19	-06:22:30	40
Q04F1V4	22:17:54	-05:23:18	40
Q04F4V4	22:17:53	-07:21:42	40
Q04F3V4	22:24:20	-08:20:54	40
Q04F2V4	22:24:19	-06:22:30	40
Q04F1V5	22:17:54	-05:23:18	40
Q04F4V5	22:17:53	-07:21:42	40
Q04F3V5	22:24:20	-08:20:54	40
Q04F2V5	22:24:19	-06:22:30	40
SLEW_QX_QY	22:24:19	-06:22:30	60
