imname	RA	DEC	EXPTIME
Q03F1V1	22:30:29	-10:42:17	40
Q03F4V1	22:30:28	-12:40:41	40
Q03F3V1	22:37:01	-13:39:53	40
Q03F2V1	22:37:00	-11:41:29	40
Q03F1V2	22:30:29	-10:42:17	40
Q03F4V2	22:30:28	-12:40:41	40
Q03F3V2	22:37:01	-13:39:53	40
Q03F2V2	22:37:00	-11:41:29	40
Q03F1V3	22:30:29	-10:42:17	40
Q03F4V3	22:30:28	-12:40:41	40
Q03F3V3	22:37:01	-13:39:53	40
Q03F2V3	22:37:00	-11:41:29	40
Q03F1V4	22:30:29	-10:42:17	40
Q03F4V4	22:30:28	-12:40:41	40
Q03F3V4	22:37:01	-13:39:53	40
Q03F2V4	22:37:00	-11:41:29	40
Q03F1V5	22:30:29	-10:42:17	40
Q03F4V5	22:30:28	-12:40:41	40
Q03F3V5	22:37:01	-13:39:53	40
Q03F2V5	22:37:00	-11:41:29	40
SLEW_QX_QY	22:37:00	-11:41:29	60
