imname	RA	DEC	EXPTIME
Q08F1V1	22:56:27	-06:47:29	40
Q08F4V1	22:56:26	-08:45:54	40
Q08F3V1	23:02:54	-09:43:06	40
Q08F2V1	23:02:53	-07:46:42	40
Q08F1V2	22:56:27	-06:47:29	40
Q08F4V2	22:56:26	-08:45:54	40
Q08F3V2	23:02:54	-09:43:06	40
Q08F2V2	23:02:53	-07:46:42	40
Q08F1V3	22:56:27	-06:47:29	40
Q08F4V3	22:56:26	-08:45:54	40
Q08F3V3	23:02:54	-09:43:06	40
Q08F2V3	23:02:53	-07:46:42	40
Q08F1V4	22:56:27	-06:47:29	40
Q08F4V4	22:56:26	-08:45:54	40
Q08F3V4	23:02:54	-09:43:06	40
Q08F2V4	23:02:53	-07:46:42	40
Q08F1V5	22:56:27	-06:47:29	40
Q08F4V5	22:56:26	-08:45:54	40
Q08F3V5	23:02:54	-09:43:06	40
Q08F2V5	23:02:53	-07:46:42	40
SLEW_QX_QY	23:02:53	-07:46:42	60
