imname	RA	DEC	EXPTIME
Q04F1V1	22:32:38	-03:57:00	40
Q04F4V1	22:32:37	-05:55:23	40
Q04F3V1	22:39:02	-06:54:36	40
Q04F2V1	22:39:02	-04:56:12	40
Q04F1V2	22:32:38	-03:57:00	40
Q04F4V2	22:32:37	-05:55:23	40
Q04F3V2	22:39:02	-06:54:36	40
Q04F2V2	22:39:02	-04:56:12	40
Q04F1V3	22:32:38	-03:57:00	40
Q04F4V3	22:32:37	-05:55:23	40
Q04F3V3	22:39:02	-06:54:36	40
Q04F2V3	22:39:02	-04:56:12	40
Q04F1V4	22:32:38	-03:57:00	40
Q04F4V4	22:32:37	-05:55:23	40
Q04F3V4	22:39:02	-06:54:36	40
Q04F2V4	22:39:02	-04:56:12	40
Q04F1V5	22:32:38	-03:57:00	40
Q04F4V5	22:32:37	-05:55:23	40
Q04F3V5	22:39:02	-06:54:36	40
Q04F2V5	22:39:02	-04:56:12	40
SLEW_QX_QY	22:39:02	-04:56:12	60
