imname	RA	DEC	EXPTIME
Q03F1V1	22:19:28	-11:48:36	40
Q03F4V1	22:19:27	-13:45:00	40
Q03F3V1	22:26:02	-14:44:11	40
Q03F2V1	22:26:00	-12:47:48	40
Q03F1V2	22:19:28	-11:48:36	40
Q03F4V2	22:19:27	-13:45:00	40
Q03F3V2	22:26:02	-14:44:11	40
Q03F2V2	22:26:00	-12:47:48	40
Q03F1V3	22:19:28	-11:48:36	40
Q03F4V3	22:19:27	-13:45:00	40
Q03F3V3	22:26:02	-14:44:11	40
Q03F2V3	22:26:00	-12:47:48	40
Q03F1V4	22:19:28	-11:48:36	40
Q03F4V4	22:19:27	-13:45:00	40
Q03F3V4	22:26:02	-14:44:11	40
Q03F2V4	22:26:00	-12:47:48	40
Q03F1V5	22:19:28	-11:48:36	40
Q03F4V5	22:19:27	-13:45:00	40
Q03F3V5	22:26:02	-14:44:11	40
Q03F2V5	22:26:00	-12:47:48	40
SLEW_QX_QY	22:26:00	-12:47:48	60
