imname	RA	DEC	EXPTIME
Q02F1V1	22:19:41	-07:53:48	40
Q02F4V1	22:19:40	-09:50:11	40
Q02F3V1	22:26:09	-10:49:24	40
Q02F2V1	22:26:08	-08:51:00	40
Q02F1V2	22:19:41	-07:53:48	40
Q02F4V2	22:19:40	-09:50:11	40
Q02F3V2	22:26:09	-10:49:24	40
Q02F2V2	22:26:08	-08:51:00	40
Q02F1V3	22:19:41	-07:53:48	40
Q02F4V3	22:19:40	-09:50:11	40
Q02F3V3	22:26:09	-10:49:24	40
Q02F2V3	22:26:08	-08:51:00	40
Q02F1V4	22:19:41	-07:53:48	40
Q02F4V4	22:19:40	-09:50:11	40
Q02F3V4	22:26:09	-10:49:24	40
Q02F2V4	22:26:08	-08:51:00	40
Q02F1V5	22:19:41	-07:53:48	40
Q02F4V5	22:19:40	-09:50:11	40
Q02F3V5	22:26:09	-10:49:24	40
Q02F2V5	22:26:08	-08:51:00	40
SLEW_QX_QY	22:26:08	-08:51:00	60
