imname	RA	DEC	EXPTIME
Q06F1V1	22:50:48	-09:58:35	40
Q06F4V1	22:50:47	-11:56:59	40
Q06F3V1	22:57:19	-12:54:11	40
Q06F2V1	22:57:18	-10:57:47	40
Q06F1V2	22:50:48	-09:58:35	40
Q06F4V2	22:50:47	-11:56:59	40
Q06F3V2	22:57:19	-12:54:11	40
Q06F2V2	22:57:18	-10:57:47	40
Q06F1V3	22:50:48	-09:58:35	40
Q06F4V3	22:50:47	-11:56:59	40
Q06F3V3	22:57:19	-12:54:11	40
Q06F2V3	22:57:18	-10:57:47	40
Q06F1V4	22:50:48	-09:58:35	40
Q06F4V4	22:50:47	-11:56:59	40
Q06F3V4	22:57:19	-12:54:11	40
Q06F2V4	22:57:18	-10:57:47	40
Q06F1V5	22:50:48	-09:58:35	40
Q06F4V5	22:50:47	-11:56:59	40
Q06F3V5	22:57:19	-12:54:11	40
Q06F2V5	22:57:18	-10:57:47	40
SLEW_QX_QY	22:57:18	-10:57:47	60
