imname	RA	DEC	EXPTIME
Q05F1V1	22:50:50	-06:03:47	40
Q05F4V1	22:50:49	-07:60:11	40
Q05F3V1	22:57:16	-08:59:23	40
Q05F2V1	22:57:15	-07:02:59	40
Q05F1V2	22:50:50	-06:03:47	40
Q05F4V2	22:50:49	-07:60:11	40
Q05F3V2	22:57:16	-08:59:23	40
Q05F2V2	22:57:15	-07:02:59	40
Q05F1V3	22:50:50	-06:03:47	40
Q05F4V3	22:50:49	-07:60:11	40
Q05F3V3	22:57:16	-08:59:23	40
Q05F2V3	22:57:15	-07:02:59	40
Q05F1V4	22:50:50	-06:03:47	40
Q05F4V4	22:50:49	-07:60:11	40
Q05F3V4	22:57:16	-08:59:23	40
Q05F2V4	22:57:15	-07:02:59	40
Q05F1V5	22:50:50	-06:03:47	40
Q05F4V5	22:50:49	-07:60:11	40
Q05F3V5	22:57:16	-08:59:23	40
Q05F2V5	22:57:15	-07:02:59	40
SLEW_QX_QY	22:57:15	-07:02:59	60
