imname	RA	DEC	EXPTIME
Q08F1V1	23:00:04	-06:25:35	40
Q08F4V1	23:00:03	-08:23:59	40
Q08F3V1	23:06:31	-09:21:11	40
Q08F2V1	23:06:30	-07:24:47	40
Q08F1V2	23:00:04	-06:25:35	40
Q08F4V2	23:00:03	-08:23:59	40
Q08F3V2	23:06:31	-09:21:11	40
Q08F2V2	23:06:30	-07:24:47	40
Q08F1V3	23:00:04	-06:25:35	40
Q08F4V3	23:00:03	-08:23:59	40
Q08F3V3	23:06:31	-09:21:11	40
Q08F2V3	23:06:30	-07:24:47	40
Q08F1V4	23:00:04	-06:25:35	40
Q08F4V4	23:00:03	-08:23:59	40
Q08F3V4	23:06:31	-09:21:11	40
Q08F2V4	23:06:30	-07:24:47	40
Q08F1V5	23:00:04	-06:25:35	40
Q08F4V5	23:00:03	-08:23:59	40
Q08F3V5	23:06:31	-09:21:11	40
Q08F2V5	23:06:30	-07:24:47	40
SLEW_QX_QY	23:06:30	-07:24:47	60
