imname	RA	DEC	EXPTIME
Q06F1V1	22:47:10	-10:20:23	40
Q06F4V1	22:47:08	-12:18:47	40
Q06F3V1	22:53:41	-13:17:59	40
Q06F2V1	22:53:40	-11:19:35	40
Q06F1V2	22:47:10	-10:20:23	40
Q06F4V2	22:47:08	-12:18:47	40
Q06F3V2	22:53:41	-13:17:59	40
Q06F2V2	22:53:40	-11:19:35	40
Q06F1V3	22:47:10	-10:20:23	40
Q06F4V3	22:47:08	-12:18:47	40
Q06F3V3	22:53:41	-13:17:59	40
Q06F2V3	22:53:40	-11:19:35	40
Q06F1V4	22:47:10	-10:20:23	40
Q06F4V4	22:47:08	-12:18:47	40
Q06F3V4	22:53:41	-13:17:59	40
Q06F2V4	22:53:40	-11:19:35	40
Q06F1V5	22:47:10	-10:20:23	40
Q06F4V5	22:47:08	-12:18:47	40
Q06F3V5	22:53:41	-13:17:59	40
Q06F2V5	22:53:40	-11:19:35	40
SLEW_QX_QY	22:53:40	-11:19:35	60
