imname	RA	DEC	EXPTIME
Q07F1V1	23:00:00	-02:30:47	40
Q07F4V1	23:00:00	-04:27:11	40
Q07F3V1	23:06:24	-05:26:23	40
Q07F2V1	23:06:24	-03:29:59	40
Q07F1V2	23:00:00	-02:30:47	40
Q07F4V2	23:00:00	-04:27:11	40
Q07F3V2	23:06:24	-05:26:23	40
Q07F2V2	23:06:24	-03:29:59	40
Q07F1V3	23:00:00	-02:30:47	40
Q07F4V3	23:00:00	-04:27:11	40
Q07F3V3	23:06:24	-05:26:23	40
Q07F2V3	23:06:24	-03:29:59	40
Q07F1V4	23:00:00	-02:30:47	40
Q07F4V4	23:00:00	-04:27:11	40
Q07F3V4	23:06:24	-05:26:23	40
Q07F2V4	23:06:24	-03:29:59	40
Q07F1V5	23:00:00	-02:30:47	40
Q07F4V5	23:00:00	-04:27:11	40
Q07F3V5	23:06:24	-05:26:23	40
Q07F2V5	23:06:24	-03:29:59	40
SLEW_QX_QY	23:06:24	-03:29:59	60
