imname	RA	DEC	EXPTIME
Q03F1V1	22:34:09	-10:20:23	40
Q03F4V1	22:34:07	-12:18:47	40
Q03F3V1	22:40:40	-13:17:59	40
Q03F2V1	22:40:39	-11:19:35	40
Q03F1V2	22:34:09	-10:20:23	40
Q03F4V2	22:34:07	-12:18:47	40
Q03F3V2	22:40:40	-13:17:59	40
Q03F2V2	22:40:39	-11:19:35	40
Q03F1V3	22:34:09	-10:20:23	40
Q03F4V3	22:34:07	-12:18:47	40
Q03F3V3	22:40:40	-13:17:59	40
Q03F2V3	22:40:39	-11:19:35	40
Q03F1V4	22:34:09	-10:20:23	40
Q03F4V4	22:34:07	-12:18:47	40
Q03F3V4	22:40:40	-13:17:59	40
Q03F2V4	22:40:39	-11:19:35	40
Q03F1V5	22:34:09	-10:20:23	40
Q03F4V5	22:34:07	-12:18:47	40
Q03F3V5	22:40:40	-13:17:59	40
Q03F2V5	22:40:39	-11:19:35	40
SLEW_QX_QY	22:40:39	-11:19:35	60
