imname	RA	DEC	EXPTIME
Q04F1V1	22:21:35	-05:02:29	40
Q04F4V1	22:21:35	-06:60:54	40
Q04F3V1	22:28:01	-07:58:06	40
Q04F2V1	22:28:00	-06:01:42	40
Q04F1V2	22:21:35	-05:02:29	40
Q04F4V2	22:21:35	-06:60:54	40
Q04F3V2	22:28:01	-07:58:06	40
Q04F2V2	22:28:00	-06:01:42	40
Q04F1V3	22:21:35	-05:02:29	40
Q04F4V3	22:21:35	-06:60:54	40
Q04F3V3	22:28:01	-07:58:06	40
Q04F2V3	22:28:00	-06:01:42	40
Q04F1V4	22:21:35	-05:02:29	40
Q04F4V4	22:21:35	-06:60:54	40
Q04F3V4	22:28:01	-07:58:06	40
Q04F2V4	22:28:00	-06:01:42	40
Q04F1V5	22:21:35	-05:02:29	40
Q04F4V5	22:21:35	-06:60:54	40
Q04F3V5	22:28:01	-07:58:06	40
Q04F2V5	22:28:00	-06:01:42	40
SLEW_QX_QY	22:28:00	-06:01:42	60
