imname	RA	DEC	EXPTIME
Q05F1V1	22:21:34	-08:57:17	40
Q05F4V1	22:21:32	-10:55:41	40
Q05F3V1	22:28:03	-11:54:53	40
Q05F2V1	22:28:02	-09:56:29	40
Q05F1V2	22:21:34	-08:57:17	40
Q05F4V2	22:21:32	-10:55:41	40
Q05F3V2	22:28:03	-11:54:53	40
Q05F2V2	22:28:02	-09:56:29	40
Q05F1V3	22:21:34	-08:57:17	40
Q05F4V3	22:21:32	-10:55:41	40
Q05F3V3	22:28:03	-11:54:53	40
Q05F2V3	22:28:02	-09:56:29	40
Q05F1V4	22:21:34	-08:57:17	40
Q05F4V4	22:21:32	-10:55:41	40
Q05F3V4	22:28:03	-11:54:53	40
Q05F2V4	22:28:02	-09:56:29	40
Q05F1V5	22:21:34	-08:57:17	40
Q05F4V5	22:21:32	-10:55:41	40
Q05F3V5	22:28:03	-11:54:53	40
Q05F2V5	22:28:02	-09:56:29	40
SLEW_QX_QY	22:28:02	-09:56:29	60
